Nombre de la revista,Número de la contribución,Autor de la contribución,Roles,Seudónimo / Abreviatura del nombre,País de origen,Título de la contribución,Número del fascículo,Fecha de publicación,Traducción,Traductor,Lengua en la que aparece en la revista,Lengua original [si es traducción],Tipo de contribución [Género según investigador],Tipo de contribución según la revista,Dedicatoria,Obras reseñadas [solo se indica para el caso de las reseñas],Cantidad de páginas,Paginación,Comentarios,Información sobre nacionalidad
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,110,NA,
Revista Contemporánea,,"Hinestroza Daza, Ricardo",Creador,NA,Colombia,Psicología zoológica,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2.7,110-113,NA,
Revista Contemporánea,,"Grant, Allen",Creador,NA,NA,Psicología de la mariposa (I),2 vol II,Mayo de 1905,Sí,R.H.D. ,Español,Inglés,Prosa No ficción,NA,NA,NA,6.5,114-120,NA,
Revista Contemporánea,,"Grant, Allen",Creador,NA,NA,Estética de la mariposa (I),2 vol II,Mayo de 1905,Sí,R.H.D. ,Español,Inglés,Prosa No ficción,NA,NA,NA,4,120-125,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,125,NA,
Revista Contemporánea,,"Carrasquilla L, Juan de Dios",Creador,NA,Colombia,Estudios prehistóricos (II). Orogenia,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,13,126-139,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,140,NA,
Revista Contemporánea,,"Valencia, Francisco",Creador,Pacho Valencia,Colombia,Pecadora,2 vol II,Mayo de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,1.7,140-141,NA,
Revista Contemporánea,,"Arce, Julio César",Creador,NA,Colombia,La viajera de la noche,2 vol II,Mayo de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,1.3,142-143,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.7,143,NA,
Revista Contemporánea,,"Mikhaël, Efraín",Creador,NA,Francia,Milagros,2 vol II,Mayo de 1905,Sí,NA,Español,Francés,Prosa Ficción,NA,NA,NA,3.5,144-147,Transferencia: traducción,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,147,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,148,NA,
Revista Contemporánea,,"Sánchez, Alberto",Creador,NA,Colombia,Notas de un impresionista,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,148-151,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.7,151,NA,
Revista Contemporánea,,"Pérez Triana, Santiago",Creador,NA,Colombia,Apuntes internacionales. Devolución de banderas,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,152-158,Transferencia: (política) análisis sobre la guerra separatista de USA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,159,NA,
Revista Contemporánea,,"Darío, Rubén",Creador,NA,Nicaragua,Prólogo a un libro de Pérez Triana,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,Prólogo,NA,NA,5.4,159-166,Transferencias locales: lo que dicen otros de los autores locales,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,166,NA,
Revista Contemporánea,,"Hinestroza Daza, Ricardo",Creador,NA,Colombia,Revue Des Idées,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6,167-173,Transferencias: análisis de los textos publicados en la revista francesa y de los cuales Conteporánea ha hablado. Quieren mostrar la importancia de sus ideas validándola desde otros discursos y plataformas.,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,En el teatro Juan José,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,174-176,Transferencias: comentario crítico sobre la obra de teatro de Dicente,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Centenario,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3.7,177-180,Transfrencias: comentario crítico sobre la obra de Cervantes y Shakespeare,
Revista Contemporánea,,"Samper, Emilio",Creador,E.S.,NA,Peligro amarillo,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,180-182,NA,
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,"""Lecturas para el hogar""",2 vol II,Mayo de 1905,No,NA,Español,NA,Reseña de revista,Notas,NA,"""Lecturas para el Hogar"" de Soledad Acosta de Samper",0.5,182,Transferencia local: reseña de revista ,
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,El día literario,2 vol II,Mayo de 1905,No,NA,Español,NA,Reseña de revista,Notas,NA,"""El Día Literario"" de Manuel A. Carvajal (Cali)",0.3,182,Transferencia local: reseña de revista ,
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,Tierra de Jesús,2 vol II,Mayo de 1905,No,NA,Español,NA,Reseña,Notas,NA,Tierra de Jesús de la Italiana Matilde Serao,1.4,183-184,Transferencias locales e internacionales: aparte de la reseña de este libro se menciona y resalta la labor de la Imprenta La Luz y los libros que ha traducido y editado,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,2.1,184-186,NA,
Revista Contemporánea,,"Gálvez, Manuel (hijo)",Creador,NA,Argentina,Inocencia,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3,186-189,"Transferencias: reproducen el texto sobre la obra Inocencia de Rendón (la revista hizo una reseña de esta obra en el número 1), de Manuel Gálvez (hijo) director de la revista Argentina Ideas",
Revista Contemporánea,,"Ortega, Alfredo",Creador,A.O.,NA,Ruinas,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,1.7,189-191,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.3,191-192,Notas sobre lo dificil que es editar una revista,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,192,Notas sobre la creación de Contemporánea,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,2 vol II,Mayo de 1905,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,Transferencias: aquí promocionan algunas imprentas y mencionan los libros que publican.,
Revista Contemporánea,,Anónimo,Creador,NA,NA,"La Revue. Ancienne ""Revue des Revues""",2 vol II,Mayo de 1905,No,NA,Francés,Francés,Publicidad,NA,NA,NA,1,NA,Transferencia: tengo qué verificar esta información porque está en francés,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Revista Contemporánea. Publicación mensual,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información e índice de la revista,
Revista Contemporánea,,"Hinestroza Daza, Ricardo",Creador,NA,Colombia,El impresionismo en Bogotá (I),3 vol II,Junio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,31,193-224,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3 vol II,Junio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,225,NA,
Revista Contemporánea,,"Jiménez, Juan Ramón",Creador,NA,España,Por el sendero florido,3 vol II,Junio de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,2.4,225-227,"Transferencia: publicación de otros autores. También tiene la siguiente nota al pie: ""Del libro Teatro de ensueño, original de G. Martínez Sierra, próximo á publicarse""",
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3 vol II,Junio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,227,NA,
Revista Contemporánea,,"Martínez Sierra, Gregorio",Creador,NA,España,Paisajes mudables,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,17,228-245,Transferencias: publicación de autor español,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3 vol II,Junio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,246,NA,
Revista Contemporánea,,"García Ortiz, Laureano",Creador,NA,Colombia,Grata memoria,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa Ficción,NA,NA,NA,9.7,246-254,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3 vol II,Junio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,255,NA,
Revista Contemporánea,,"Posada, Eduardo",Creador,NA,Colombia,Palacio presidencial,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,6.7,255-262,NA,
Revista Contemporánea,,"Díaz Romero, Eugenio",Creador,NA,Argentina,Amori et Dolori sacrum,3 vol II,Junio de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,6.4,263-274,Transferencia: publicación de autor argentino,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,3 vol II,Junio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.6,274,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,En brindis de Irving,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.7,275-278,Transferencias: texto tomado de un periódico neoyorkino en español,
Revista Contemporánea,,"Duque Uribe, Rafael",Creador,"D'Oribe, R.",NA,Música,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,278-280,Transferencias musicales: comentarios sobre música,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Flórez en Caracas,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.3,280-281,Transferencias : reproducen los comentarios que se han hecho en Caracas sobre el poeta Julio Flórez,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.4,282,Transferencia ideológoca: comentan qué textos inéditos de autores españoles han publicado.,
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,Revista Moderna de México,3 vol II,Junio de 1905,No,NA,Español,NA,Reseña de revista,Notas,NA,Revista Modena de México,1,282-283,Transferencias: reseña de revistas mexicana,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Civilización Cristiana,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,2.1,283-285,NA,
Revista Contemporánea,,Anónimo,Creador,R.D.U.,NA,NA,3 vol II,Junio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,1.5,285-286,Trabsferencias: comentario sobre traducciones,
Revista Contemporánea,,"Grillo, Maximiliano",Reseñista,NA,NA,Puñao de rosas,3 vol II,Junio de 1905,No,NA,Español,NA,Reseña,Notas,NA,Puñao de rosas de Carlos Arniches,2,287-288,Trabsferencias: comentario sobre obra ,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,3 vol II,Junio de 1905,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,Transferencias: aquí promocionan algunas imprentas y mencionan los libros que publican.,
Revista Contemporánea,,Anónimo,Creador,NA,NA,"La Revue. Ancienne ""Revue des Revues""",3 vol II,Junio de 1905,No,NA,Francés,Francés,Publicidad,NA,NA,NA,1,NA,Transferencia: tengo qué verificar esta información porque está en francés,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Revista Contemporánea. Publicación mensual,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información e índice de la revista,
Revista Contemporánea,,"Carrasquilla L, Juan de Dios",Creador,NA,Colombia,Estudios prehistóricos (III). La Cordillera de los Andes,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7,289-296,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,297,NA,
Revista Contemporánea,,"Grillo, Maximiliano",Creador,Max Grillo,Colombia,Cuento breve.Felipín,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa Ficción,Cuentos breves,NA,NA,6.7,297-304,NA,
Revista Contemporánea,,"Uribe Holguin, Guillermo",Creador,NA,Colombia,Sobre música,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,11,305-316,Transferencias: análisis sobre la música en el mundo,
Revista Contemporánea,,"Londoño, Víctor Manuel",Creador,NA,Colombia,Visión trágica,4 vol II,Julio de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,1.7,317-318,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,318,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,319,NA,
Revista Contemporánea,,"Acosta, Javier",Creador,NA,Colombia,Invocación,4 vol II,Julio de 1905,No,NA,Español,NA,Poesía,NA,"Tirado Macías, Ricardo",NA,1.4,319-320,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,320,NA,
Revista Contemporánea,,"Acosta, Javier",Creador,NA,Colombia,Priére. Á Notre-Dame La lune,4 vol II,Julio de 1905,No,NA,Español,NA,Poesía,NA,"Villegas, Aquilino",NA,1,321,NA,
Revista Contemporánea,,"Villegas, Luis Eduardo",Creador,NA,Colombia,Cuestiones gramaticales,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,10.5,322-333,NA,
Revista Contemporánea,,"Cuervo, Rufino José",Creador,NA,Colombia,"""Paris, 7 de diciembre de 1898""2, Rue Largilliére""",4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,1,333-334,Esta es una carta de Cuervo en respuesta al artículo de Villegas sobre gramática,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.5,334,NA,
Revista Contemporánea,,"Sánchez, Alberto",Creador,NA,Colombia,Notas de un impresionista,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,3,335-338,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,339,NA,
Revista Contemporánea,,"Valencia, Francisco",Creador,Pacho Valencia,Colombia,Los bárbaros,4 vol II,Julio de 1905,No,NA,Español,NA,Poesía,NA,A mis hermanos en el Arte,NA,2.7,339-341,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,342,NA,
Revista Contemporánea,,"Pérez Monosalva, Santiago ",Creador,NA,Colombia,Vivo o muerto,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,21.4,342-364,"Nota al pie: ""Esta producción del ilustre ex-Presidente de Colombia es poco menos que indita para sus compatriotas. Fue publicada en New York, hace cosa de veine años, bajo el seudónimo Demos, en un periódico de muy escasa circulación entre nosotros.",
Revista Contemporánea,,Anónimo,Creador,NA,Colombia,NA,4 vol II,Julio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,364,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,365,NA,
Revista Contemporánea,,"Valencia, Guillermo",Creador,NA,Colombia,Telepatía,4 vol II,Julio de 1905,No,NA,Español,NA,Poesía,NA,"Pombo, Rafael",NA,0.7,365,NA,
Revista Contemporánea,,"Paillié, Francisco A.",Creador,NA,Colombia,Estados del alma,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,2,366-368,NA,
Revista Contemporánea,,"Duque Uribe, Rafael",Creador,"D'Oribe, R.",Colombia,Música,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,369-370,NA,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,El honor militar,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2,371-372,NA,
Revista Contemporánea,,"Bueno, Manuel",Creador,NA,España,D. Juan Valera,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,3.7,373-376,Transferencias: reproducción de artículo de otra revista. Tomado de la Unión Iberoamericana del 30 de abril,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Guerra ruso-japonesa,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,2.6,376-379,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.2,379,NA,
Revista Contemporánea,,Anónimo,Reseñista,NA,NA,NA,4 vol II,Julio de 1905,No,NA,Español,NA,Reseña,Notas,NA,Guía práctico-forense y comercial,0.3,379,Transferencia local: promoción de libro,
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.3,379,Transferencia: Sumario de a revista dell' Emporium número 125,
Revista Contemporánea,,"Martón é Izaguirre, J",Creador,NA,España,Información de España. Echegaray-Balart-Valera y Reina-Iberomaericanismo-Política española-Libros y teatros-Rubén Darío,4 vol II,Julio de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,4,380-384,"Transferencias: distintas noticias sobre aspectos epañoles, los que se mencionan el el subtítulo",
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,4 vol II,Julio de 1905,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,Transferencias: aquí promocionan algunas imprentas y mencionan los libros que publican.,
Revista Contemporánea,,Anónimo,Creador,NA,NA,"La Revue. Ancienne ""Revue des Revues""",4 vol II,Julio de 1905,No,NA,Francés,NA,Publicidad,NA,NA,NA,1,NA,Transferencia: promoción de una revista francesa,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Revista Contemporánea. Publicación mensual,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información e índice de la revista,
Revista Contemporánea,,"Posada, Eduardo",Creador,NA,Colombia,Quinta de Bolívar,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,13,385-398,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,399,NA,
Revista Contemporánea,,"Tirado Macías, Ricardo",Creador,NA,Colombia,A Julio Florez,5 vol II,Agosto de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,1.4,399-400,Transferencias local: poema dedicado a un autor colombiano. Además de que en el epígrafe menciona una de las obras del autor,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,400,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,401,NA,
Revista Contemporánea,,"Cano, Antonio J",Creador,NA,Colombia,El canto del Quijote,5 vol II,Agosto de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,2.7,401-403,"Transferencias: poema dedicado a una figura de la literatura ""El Quijote""",
Revista Contemporánea,,"García Ortiz, Laureano",Creador,NIEMAN,Colombia,Apuntaciones marginales,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5,404-409,Transferencia: comentario sobre un libro de historia colombiana publicado en francés,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,410,NA,
Revista Contemporánea,,"Sánchez, Alberto",Creador,NA,Colombia,Notas de un impresionista,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa No ficción,NA,"Calderón, Carlos",NA,2.7,410-413,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,414,NA,
Revista Contemporánea,,"Pérez Triana, Santiago",Creador,NA,Colombia,Conferencia en la Unión Ibero-Americana,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa No ficción,Conferencia,NA,NA,13.4,414-428,Transferencia: discurso sobre la unión ibero-americana y la importancia de la unión de los países de habla española frente al imperialismp estadounidense,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,428,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,429,NA,
Revista Contemporánea,,"Grillo, Maximiliano",Creador,M.G.,NA,Diego Fallon,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,5.7,429-435,"Transferencia: texto tomado de Revista Gris (hace once años) Transcribo: Los párrafos que se verán en seguida, escritos hace once años en  la Revista Gris, contienen un juicio cariñoso sobre el poeta Fallon, muerto hace pocos días"" (pag.429)",
Revista Contemporánea,,"Duque Uribe, Rafael",Creador,"D'Oribe, R.",Colombia,La antorcha bajo el celemín,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,7,436-443,"Transferencias: comentario sobre la obra de teatro de Gabiel D´ Annunzio La Antorcha bajo el celemín. Esto lo hacen a partir de la lectura de las escenas publicadas en los diarios Corriere della Sera, de Milám y La Tribuna de Roma.",
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,444,NA,
Revista Contemporánea,,"Carvajal, Alberto",Creador,NA,Colombia,Ritmos Breves. Paisaje de la tarde,5 vol II,Agosto de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,0.7,444,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,445,NA,
Revista Contemporánea,,"Pérez Monsalva, Santiago",Creador,NA,Colombia,Vivo o muerto,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,29.7,445-475,NA,
Revista Contemporánea,,"Grillo, Maximiliano",Creador,NA,NA,Fiestas galantes. Minué,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,1.5,476-477,NA,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Reforma en las escuelas,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa Ficción,Notas,NA,NA,3,477-480,NA,
Revista Contemporánea,,Anónimo,Creador,NA,NA,Libros recibidos,5 vol II,Agosto de 1905,No,NA,Español,NA,Prosa No ficción,Notas,NA,NA,0.5,480,"Transferencias: Libros recibidos: Constrastes. Novela histórica de costumbres bogotanas, por Rodrigo de Rahavanez.1905, 274 páginas. Forero F, Editor: Escritos y discursos de Francisco P Muñoz. Tomo 2° Entrega 11. Medellín: la gran apoteosis de Isaacs. Medellín.1905.140 páginas: Kundry por gabriel Latorre. Medellín. Libreria de Antonio J, Cano.1905.178 páginas: Poesías por R Escobar Roa y Calderón Flórez: Estudios sobre el derechi civil colombiano, por Fernando Vélez. Tomo 4°,1905. Medellín. Editor Carlos A Molina.511 páginas: Capítulos de una historia civil y  militar de Colombia, por F.J. Vergara y Velasco. Con una carta de Colombia. Bogotá.1905.192, páginas: ",
Revista Contemporánea,,Anónimo,Creador,NA,NA,NA,5 vol II,Agosto de 1905,No,NA,Español,NA,Publicidad,NA,NA,NA,2,NA,Transferencias: aquí promocionan algunas imprentas y mencionan los libros que publican.,
Revista Contemporánea,,Anónimo,Creador,NA,NA,"La Revue. Ancienne ""Revue des Revues""",5 vol II,Agosto de 1905,No,NA,Francés,Francés,Prosa No ficción,NA,NA,NA,1,NA,Transferencias: promoción de una revista francesa,
Revista Contemporánea,,"Sanín Cano, Baldomero",Director,NA,Colombia,Revista Contemporánea. Publicación mensual,6 vol II,Septiembre de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,2,NA,Información e índice de la revista,
Revista Contemporánea,,"Altenberg, Peter",Creador,NA,Austria,Paulina,6 vol II,Septiembre de 1905,Sí,R.H.D y B.S.C.,Español,Alemán,Prosa Ficción,NA,NA,NA,24.7,481-506,Transferencia: traducción,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,6 vol II,Septiembre de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,506,NA,
Revista Contemporánea,,"Posada, Eduardo",Creador,NA,Colombia,Los capuchinos,6 vol II,Septiembre de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,20.7,507-527,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,6 vol II,Septiembre de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,527,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,6 vol II,Septiembre de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,528,NA,
Revista Contemporánea,,"Carvajal, Manuel A",Creador,NA,Colombia,Himno tardío,6 vol II,Septiembre de 1905,No,NA,Español,NA,Poesía,NA,"Pombo, Rafael",NA,0.7,528,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,6 vol II,Septiembre de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,529,NA,
Revista Contemporánea,,"Arce, Julio César",Creador,NA,Colombia,Ofrenda,6 vol II,Septiembre de 1905,No,NA,Español,NA,Poesía,NA,NA,NA,1.4,529-530,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,6 vol II,Septiembre de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,530,NA,
Revista Contemporánea,,Anónimo,Ilustrador,NA,NA,NA,6 vol II,Septiembre de 1905,No,NA,NA,NA,Imagen,NA,NA,NA,0.3,531,NA,
Revista Contemporánea,,"Restrepo, Saturnino",Creador,NA,Colombia,D. Juan Valera,6 vol II,Septiembre de 1905,No,NA,Español,NA,Prosa No ficción,NA,NA,NA,17.4,531-549,Transferencias: comentarios crítico sobre el escritor español,
